id,text,label
13394,در ضمن سیستم لرزش‌گیر این کیت لنز جدید پیشرفته‌تر از 18-55 IS قدیمی است که احتمالا باید کارآمدی بیشتری داشته باشد.,1
13395,در قسمت بالای دوربین پیچ تنظیم آشنای همه ی DSLRها دیده می‌شود.,0
13396,شوتینگ مودهایی وجود دارند که از آن‌ها با نام Creative Zone یا منطقه ی مودهای خلاقانه نام برده می‌شود و شامل مودهای P،  TV،  AV،  M و A-Dep می‌شوند.,0
13397,چهار تای نخستین برای حرفه‌ای‌ها توضیح خاصی نمی‌خواهند ولی برای افرادی که با دوربین‌های DSLR کانن آشنا نیستند مود A-Dep باید کاملا جدید باشد.,0
13398,این مود در حقیقت مخفف واژه ی Automatic Depth of Field می‌باشد و وقتی دوربین را بر این مود قرار دهید دوربین همواره سعی می‌کند بیشترین عمق میدان را با بالا بردن عدد F تا جای ممکن بدست آورد.,0
13399,مود کاملا خودکار Scene intelligent Auto جایگزین مود Full Auto دوربین‌های پیشین شده است و به صورت خودکار ماهیت صحنه ی درون کادر را تشخیص می‌دهد و تنظیمات را متناسب با آن قرار می‌دهد.,0
13400,خیلی شبیه به مود اتوماتیکی که بر روی دوربین‌های کامپکت وجود دارد.,0
13401,بعلاوه برای اینکه به ویژگی کاربر دوستانه بودن 600D افزوده شود،  این دوربین از یک سری Creative Filter یا فیلتر خلاقانه بهره می‌برد.,1
13402,برای مثال فیلتر Soft Focus منجر به خفیف شدن هرگونه رفلکس و بازتاب نور در عکس می‌شود و اثر دراماتیکی به آن می‌دهد.,1
13403,فیلتر Grainy Black & White عکس گرفته شده را شبیه به عکس‌های قدیمی می‌کند.,0
13404,Toy Camera یک اثر Vignetting به عکس گرفته شده می‌دهد (تاریک شدن اطراف فریم) و در ضمن یک تغییر رنگ محسوس را هم در آن‌ایجاد می‌کند.,0
13405,Miniature Effect نیز کاری می‌کند که یک سوژه همانند یک مدل کوچک مینیاتوری به نظر برسد تا عکسی مشابه آن چه با یک لنز Tilt Shift گرفته می‌شود بدست‌اید.,0
13406,همه ی این فیلترها را می‌توان به عکس‌های با فرمت JPEG و RAW پیش و پس از گرفته شدن عکس اعمال کرد.,0
13407,یک مود CA یا Creative Auto هم وجود دارد که برای مبتدیانی است که نمی‌خواهند از Scene intelligent Auto استفاده کنند.,0
13408,با استفاده از این مود و لغزنده‌هایی می‌توانید Aperture (گشودگی دیافراگم) و Exposure Compensation (جبران نوردهی) که در حقیقت عمق میدان و نوردهی را هم تعیین می‌کنند را بدون درگیر بودن با اعداد تنظیم کنید.,1
13409,Creative Auto با ویژگی که با Basic + نشان داده می‌شود گسترش یافته است.,0
13410,"این ویژگی در حقیقت مدلی ارتقاء یافته از Picture Style می‌باشد و شما می‌توانید از بین مودهای Standard, Vivid, Soft, Warm, Intense, Cool, Brighter, Darker  و  Monochrome انتخاب کنید.",0
13411,"مودهای عکاسی غیر خلاقانه یا مبتدی شامل Flash Off, Portrait, Landscape, Sports, Night Portrait و مودی که همواره آن را بر روی یک DSLR بی معنی می‌دانستیم یعنی Close Up می‌شوند.",0
13412,این مود چندان بر روی یک دوربین با قابلیت تعویض لنز مفید نیست.,-1
13413,با استفاده از این شوتینگ مودها می‌توانید بدون درگیر شدن با پارامترهای نوردهی به راحتی با تشخیص درست مود مورد نظر عکس بگیرید.,1
13414,بهتر است کمی هم در مورد مودهای عکاسی P،  AV،  TV و M توضیح بدهیم.,0
13415,مود M یا Manual شوتینگ مود عکاسی کاملا دستی می‌باشد.,0
13416,در حقیقت در این شوتینگ مود می‌توانید همه‌ی پارامترهای نوردهی از جمله سرعت شاتر،  دیافراگم، ‌ایزو و همه ی دیگر تنظیمات را بر عهده بگیرید تا کاملا حرفه‌ای،  دلخواه و خلاقانه عکاسی کنید.,1
13417,مود TV اختیار تنظیم دیافراگم را از شما می‌گیرد و سرعت شاتر اختیار اصلی شما خواهد بود.,0
13418,مود AV درست بر عکس TV است و اختیار تنظیم سرعت شاتر را از شما می‌گیرد تا دیافراگم اختیار اصلی شما باشد.,0
13419,مود P یا Program اختیار همه‌ی تنظیمات را  ولی در محدوده‌ای خاص و در صورتی که از تنظیمات درست تجاوز نکنید را به شما می‌دهد.,0
13420,برای مثال اگر تصویر روشن‌تر یا تاریک‌تر از مقدار صحیح شد به شما اخطار می‌دهد.,0
13421,این دوربین از سیستم فوکوس خودکار 9 نقطه‌ای بهره می‌برد.,0
13422,چنین ویژگی‌هایی بر روی این دوربین و همچنین مدل‌های پیشین کاملا عادی هستند به خصوص بیشتر شبیه به دوربین‌هایی چون 550D،  500D و 450D و نیازی به توضیح بیشتر ندارند.,0
13423,سرعت عکاسی پیاپی این دوربین 3.7 فریم بر ثانیه برای 34 عکس JPEG و 6 عکس RAW می‌باشد.,0
13424,این سرعت تقریبا برابر با دوربین 550D است ولی بسیار کمتر از سرعت عکاسی پیاپی دوربین 7D که با بهره گیری از دو پردازشگر تصویر DIGIC 4 توانایی عکاسی پیایپی 8 فریم بر ثانیه را داشت.,-1
13425,سیستم نورسنجی هم همانند دوربین‌های پیشین شامل سه مود Evaluative،  Partial و Spot می‌شود.,0
13426,تفاوت Spot و Partial را هم بگوییم چرا که ممکن است حتی بسیاری از عکاسان حرفه‌ای‌تر هم ندانند.,0
13427,در حقیقت مود Spot metering توانایی پوشش و نورسنجی از 4% مرکزی تصویر را دارد و مود Partial حدود 9% را پوشش می‌دهد.,0
13428,البته می‌دانیم که 4% برای مود Spot زیاد است ولی به هر صورت این چیزی است که داریم.,-1
13429,معمولا مود Evaluative برای بیشتر شرایط به خوبی جواب می‌دهد و کل تصویر را پردازش می‌کند.,1
13430,به خصوص اینکه این دوربین از سنسور نورسنج جدید iFCL 63 نقطه‌ای بهره می‌برد.,0
13431,یک ویژگی مفید Auto Lighting Optimizer هم وجود دارد که از طریق دکمه‌ی Q قابل دسترسی است و برای تنظیم دقیق‌تر نوردهی کاملا کارآمد است.,1
13432,دکمه‌ی Live View  (نمایش زنده ی تصویر بر روی نمایشگر) به راحتی زیر انگشت شست دست راست قرار می‌گیرد.,1
13433,یک اشکال که به دوربین 550D وارد بود سرعت کند وارد شدن به مود Live view بود.,-1
13434,اینک ظاهرا این مشکل در 600D به جای اینکه اصلاح شده باشد تشدید هم شده و واقعا چند ثانیه برای این کار طول می‌کشد.,-1
13435,همانند دیگر دوربین‌ها یک Histogram و Grid برای کاربرد مخصوص به خودشان موجود می‌باشد و در ضمن می‌توان تا 10X در تصویر بزرگنمایی کرد.,0
13436,پیش از دوربین 550D در مود Live view برای فوکوس خودکار می‌بایست از دکمه‌ی * استفاده می‌کردید.,0
13437,ولی از دوربین 550D این کار آسان شده و با فشردن دکمه‌ی شاتر تا نیمه می‌توانید فوکوس خودکار را انجام دهید.,1
13438,دوربین 600D هم به همین گونه است.,0
13439,فوکوس و نورسنجی از منطقه‌ای انجام می‌شود که کادر مستطیلی کوچک در آن جا قرار دارد.,0
13440,شما می‌توانید با استفاده از کنترل‌های جهت دارد جای این مستطیل را در کادر اصلی تغییر دهید.,0
13441,"در مود Live view سه مود فوکوس خودکار Quick, Live  و  Face Detectionوجود دارد.",0
13442,در مود Quick برای لحظه‌ای Live view قطع می‌شود،  اینه بالا می‌رود و نور به سنسورهای اصلی AF برخورد می‌کند و سپس دوباره اینه پایین می‌آید.,0
13443,این کار در واقع سر و صدای زیادی را‌ ایجاد می‌کند و Live view هم برای لحظه‌ای قطع می‌شود.,-1
13444,مود Live این کار را آسان‌تر انجام می‌دهد ولی از آن جایی که از فن‌آوری Contrast detection خود سنسور تصویر به جای Phase detection سنسورهای اصلی AF استفاده می‌کند، فوکوس خیلی کندتر صورت می‌گیرد.,-1
13445,مود Face detection سعی می‌کند بر روی چهره ی افراد موجود در کادر فوکوس کند.,0
13446,"همانطور که گفتیم این دوربین توانایی ضبط ویدیویی Full HD در 24,25 و 30 فریم بر ثانیه و 720p HD در 50 و 60 فریم بر ثانیه را دارد.",0
13447,برای شروع فیلم برداری می‌بایست از پیچ تنظیم اصلی بر روی مودmode  video بروید و سپس دکمه‌ی Record که همان دکمه‌ی Live view می‌باشد که در زیر انگشت شست دست راست قرار می‌گیرد را بفشارید.,0
13448,نکته ی خوب این است که در هنگام فیلم برداری می‌توانید سرعت شاتر،  دیافراگم، ‌ایزو و جبران نوردهی را در اختیار داشته باشید که خیلی خوب است.,1
13449,یک ویژگی Movie Crop هم وجود دارد که با کراپ کردن سنسور فقط می‌تواند از قسمت میانی سنسور برای فیلم برداری بهره ببرد و با رزولوشن 640X480 پیکسل ضبط ویدیویی را انجام دهد تا بزرگنمایی 10X بدست‌اید.,0
13450,این برای زمانی که لنز Telephoto در دسترس نیست کاملا مفید است.,1
13451,صدا از طریق میکروفون مونو داخلی ضبط می‌شود ولی قابلیت اتصال میکروفون اکسترنال استریو را نیز دارد.,0
13452,با استفاده از ویژگی Video Snapshot  می‌توان از به هم چسباندن کلیپ‌های 2،  4 یا 8 ثانیه‌ای فیلم‌های بلندتر ساخت.,0
13453,این ویدیوهای بلندتر در Video Snapshot Album ذخیره می‌شوند که در آن جا حتی موسیقی هم می‌توانید به آن‌ها اضافه کنید.,0
13454,این دوربین از باتری لیتیوم-یونی قابل شارژ LP-E8 بهره می‌برد که توانایی شارژدهی به میزان 400 تا 440 عکس در مود چشمی و 150 تا 180 عکس در مود Live view و حدود یک ساعت و نیم فیلم برداری را دارد.,0
13455,این تقریبا به اندازه ی دوربین 550D می‌باشد.,0
13456,در کل 600D مانند پیشینیان خود دوربین بسیار سریعی از هر لحاظ می‌باشد.,1
13457,عملکرد عمومی خیلی سریعی دارد.,1
13458,فوکوس خودکار در مود استفاده از چشمی بسیار سریع است و در مود Live view هم چندان کند نیست.,1
13459,سرعت عکاسی پیاپی هم در کلاس خود بالاتر از حد متوسط است ولی بافر 6 عکس RAW یعنی اینکه نسبت به مدل‌های پیشین هیچ پیشرفتی حاصل نشده است.,0
13460,سرعت روشن شدن تا آماده شدن برای عکاسی نیز پیشرفت نکرده است.,-1
13461,تنها موردی که به آن برخوردیم و به مزاقمان خوش نیامد سرعت نسبتا کند ورود به مود Live view بود.,-1
13462,اگر بخواهیم دوربین‌های DSLR کانن را دسته بندی کنیم نخست به دوربین‌های سری Rebel که ارزان قیمت‌تر و کوچک‌تر هستند بر می‌خوریم.,0
13463,دوربین‌هایی مانند 600D،  550D،  500D و 450D از آن جمله هستند.,0
13464,این‌ها به کار مبتدیانی می‌آید که اکنون می‌خواهند وارد عکاسی خلاقانه‌تر و حرفه‌ای‌تر بشوند.,1
13465,سری دو رقمی مثل 60D،  50D،  40D و حتی 7D سری Prosumer یا نیمه حرفه‌ای هستند که جثه ی بزرگتر و فن‌آوری‌های پیشرفته‌ای دارند ولی در کل از همان سنسورهای APS-C با کراپ فاکتور 1.6X استفاده می‌کنند.,0
13466,پس از آن هم به دوربین‌های فول فریم گران قیمت‌تر مانند 5D می‌رسیم.,0
13467,در کل 600D را می‌توان همان 60D کوچک شده دانست چرا که بسیاری از ویژگی‌های آن از جمله نمایشگر چرخنده و ویژگی‌های کاربر دوستانه را به ارث برده است.,1
13468,همانطور که دوربین 550D را می‌توانستیم 7D کوچک بنامیم و دوربین 500D را 50D کوچک.,0
13469,کیفیت عکس‌های گرفته شده توسط این دوربین فوق العاده است.,1
13470,با توجه به ‌تراکم پیکسلی که سنسور دارد، کاهش نویز خیلی خوب انجام می‌شود.,1
13471,عکس‌های RAW نویز رنگی کمتری نسبت به عکس‌های JPEG دارند.,1
13472,عکس‌ها تا‌ایزو 1600 نویز ندارند و در‌ایزو 3200 مقدار خیلی کمی مشاهده می‌شود.,1
13473,در‌ ایزو 6400 و 12800 نویز و کاهش غلظت رنگ‌ها بیشتر می‌شود.,-1
13474,کیفیت عکس‌ها در کل خیلی شبیه به 550D است و بهبود چندانی نداشته.,0
13475,از رقبای اصلی این دوربین می‌توان به Canon EOS 550D،  Nikon D3100،  Olympus E-620،  Pentax K5 و Sony A55 اشاره کرد.,0
13476,سخت افزار هم تراز بهترينهاي بازار مثل s4  ، htc butter ،  one (ورژن داخل آمريکا با فرکانس بهتر)،   xperia z.,1
13477,اندرويد ورژن 5 ،  اول براي اين گوشي مي آد، wifi قدرتمند، ساپورت معتبرترين کمپاني دنيا، ابعاد گوشي مناسب ، بهترين صفحه نمايش انتخاب شده از سوي ديجي کالا در سال 2012.قيمت عالي نسبت به رقبا، طراحي عالي باتري متوسط  کيفيت دوربين نه فوق العاده ولي بد هم نيست درحد خودش با کيفيته، پشت گوشي بعد از کمي بازي HD گرم ميشه ولي به هيچ عنوان داغ نميشه حتي بعد از چند ساعت بازي.,1
13478,حافظه داخليش هم به نظر من کافي ،  کسي که زياد فيلم دوست داره نگاه کنه مشکل بر مي خوره فقط يه نکته که لوازم جانبيش گير نمي آد.,0
13479,مثلا من خودم مجبور شدم HTC One x ، back cover روش بندازم خودم جاي شارژر و دوربين و درآوردم(از روي ناچاري تا خط و خش روش نيافته تا کاور اصليشوگير بيارم) در کل اگه مي خواي يه اندرويدي تمام عيار باشي توصيه مي کنم بخرينش و شک نکنين,1
13480,سلام واقعا گوشيه قدرتمندي هستش  چنين پردازنده اي تو xperia z به کار رفته که رزولوشن اون 1080p و قدرت بيشتري از cpu و gpu ميگيره ولي اين hd و کار cpu راحت تره!,1
13481,اين خودش يه مزيت ميتونه حساب بشه!,1
13482,حيف که اين گوشي حافظه جانبي نميخوره!,-1
13483,چون چنين گوشي با چنين قدرتي 16gb واقعا کمه به نظره من,1
13484,من واسه دوستم يکي خريدم.,0
13485,اينقدر عاشقش شدم که بلافاصله يکي هم واسه خودم سفارش دادم بي نظيره و فوق العاده زيبا.,1
13486,سلام، بالاخره خريدمش حرف نداره.,1
13487,بي نهايت روونه ، کيفيت دوربين خوبه، فيلبرداري عاليه، هيچ لگي هم نداره,1
13488,همه چي عالي .,1
13489,ولي باتريش اذيت ميکنه .,-1
13490,پشت گوشي هم زود داغ ميشه,-1
13491,سلام در خصوص صفحه نمايش به نظرم بسيار گوشي خوبي هست و هرگونه ايراد در اين بخش رو رد مي کنم .,1
13492,صفحه نمايش عالي هست .,1
13493,قدرت پردازش گوشي حرف نداره و هيچ جا کم نخواهيد داشت .,1
13494,رم بالا (2گيگ) بسيار مناسب و کارآمد هست .,1
13495,طراحي هم منحصر به فرد هست .,1
13496,به نظرم يکي از بهترين هاي بازار هست.,1
13497,اندرويد هم که هميشه به روز هست .,1
13498,دوربين 8 مگاپيکسل بي ادعا هست که مثل وان ايکس و اس 3 هست تقريبا .,0
13499,اما عکس برداري 360 درجه اي که داره واقعا خاص هست .,1
13500,HDR اين گوشي هم خيلي خوب کار مي کنه در شب .,1
13501,اگر اهل نوشتن و خوندن به زبان انگليسي باشد و صدالبته اس ام اس زدن با اين زبان ،  ديکشنري گوشي به همراه امکان نوشتن کلمات فقط با حرکت انگشت روي صفحه فوق العاده است(Gesture Typing) .,1
13502,امکان تايپ صوتي هم خوبه ولي بايد کلمات رو به درستي و شمرده شمرده بگيد .,1
13503,در کل عاليه به نظرم .,1
13504,خودم واقعا لذت بردم.,1
13505,به نظرم در خريدش شک نکنيد .,1
13506,يک اسمارت فون جذاب و پر کاربرد ..,1
13507,يک smartphone  فوق العاده با سخت افزار بسيار عالي !,1
13508,و فوق العاده زيبا و با کيفيت ولي اين سخت افزار قوي با صفحه نمايش فوق العاده يک عيب بزرگ داره !,-1
13509,با تجربه استفاده 3 ماهه بايد بگم که باتري 2100 ميلي آمپري بسيار کم به نظر مي رسه و در بعضي موارد در اجراي بازي هاي 3 بعدي و  استفاده از WiFi مجبوريد به شارژ بيش از يک بار براي هر روز وصل کنيد.,-1
13510,که البته شارژ دهي به مراتب بالاتر و بهتر گوشي هايي مثل آيفون 5 داره که در بعضي موارد براي بار سوم هم در روز مجبور به شارژ کردن مي شويد!,1
13511,همه مي دونيم که اسمارت فون بدون اينترنت و گيم لطفي نداره,0
13512,دوستان سلام در خريد اين گوشي شک نکنيد اين رو کسي داره ميگه که 4 گوشي قبليش بترتيب اينا بوده 1 htc one x 2-galaxy s 3 3- padfone 2 4- note 2 و اين گوشي واقعا محشره,1
13513,LG nexus 4  بهترين انتخاب با قدرتي حيرت انگيز و خارق العاده.,1
13514,من واقعا تعجب ميکنم که چرا اين گوشي جزو گوشي هاي محبوب نيست .,0
13515,بنچ مارک هاي اين گوشي رو اگر ببينيد ميفهميد که اين گوشي در خيلي از آزمايشات galaxy s3 وone xو حتي one x plus رو جا گذاشته .,1
13516,چند ايراد مثل نداشتن درگاه کارت حافظه و محکم نبودن صفحه پشت گوشي ايراد هاي بزرگي براي اين ابر گوشي نيست.,0
13517,سلام من ديشب اين گوشي رو خريدم حرف نداره ديشب تا صبح نخوابيدم و باهاش ور رفتم عااااليه صفحه نمايش بسيار با کيفيت سي پي يو قوي تنها ايرادش نخوردن کارت حافظه است که عيبي نداره به نظر من گوشيه خاصيه دست هيچ کس نيست,1
13518,به نظرمن از نظر ظاهري بهترين گوشي جهانه,1
13519,دوستان بنده اين گوشي رو ديروز خريدم.,0
13520,واقعا حرف نداره.,1
13521,يه چيزي داره که هيچ گوشي اي نداره و اون هم يه اسم گوگل هست.,1
13522,اصلا هم مشکل شماره 1 که جناب خسرواني گفتند رو نداره.,1
13523,تنها بديش حافظه اش هست و نداشتن هندزفري توي جعبه اش که من يه ibeats خريدم براش.,-1
13524,محشره صداش.,1
13525,صداي مکالمه و اسپيکر هم عاليه.,1
13526,باطريه خوبي هم داره با توجه به پردازنده و رم عاليش.,1
13527,خلاصه گوگل داره به شما ميگه ميخواي ساپورت 4-5 ساله من بسازي؛ميخواي خالص ترين تجربه آندرويد رو داشته باشي؛ پس بايد با يه سري کم و کاستي ها بسازي و اون هم فقط حافظه 12 گيگه!,0
13528,از 16 گيگ 12 تا براي کاربر در دسترسي هست.,0
13529,کيفيت ساخت فوق العاده اي داره؛ از لحاظ سخت افزاري هم جزو برترين هاي موجود هست (بدون در نظر گرفتن Samsung Galaxy S IV با پردازنده ي هشت هسته اي اش) ولي طبق معمول گذشته،  نبود اسلات کارت حافظه ايراد بسيار بزرگي براي يک ابر اسمارتفون هست که متأسفانه در اين مدل ديده ميشه.,0
13530,دو روزه اين گوشيو خريدم.,0
13531,تو اين دو روز عاشقش شدم عاليه.,1
13532,حالا بيشتر باهاش کارميکنم و اگه شد يه نقد دربارش مي نويسم.,0
13533,الان روش اندرويد 4.2.2 داره و از نظر نرم افزاري بهترينه از نظر سخت افزاريم خيلي عملکرد خوبي داره.,1
13534,فقط دوتا مورد داره که اونم در کنار اين همه نکته مثبت مهم نيست اما ميگم که کسايي که مي خوان بخرن بدونن 1.,0
13535,باطري کمي کارايي مناسب نداره و سريع تموم ميشه ( گوشياي ديگه با سخت افزار مشابه شارژ دهي بهتري دارن ) 2.,-1
13536,با چند ساعت کار صفحه و پشت گوشي گرم ميشه ( در برخي گوشي ها با سخت افزار مشابه اين مشکل کمتره ) اما روي هم رفته عاليه,1
13537,به نظر من دو تا اشکال داره: 1.,-1
13538,نسبت تصوير نامناسب،  2.عدم پشتيباني کارت حافظه,-1
13539,امروز شرکت گوگل شارژر بيسيم مربوط به اين گوشي را  براي فروش روي سايت گذاشت.,0
13540,شارژر بسيار شيک و جالبيه,1
13541,خيلي گوشي خوبي هستش فقط از باتريش کمي اطمينان ندارم,0
13542,جناب خليل پور 1 - سامسونگ پردازنده و صفحه نمايش و گرافيکش رو خودش طراحي مي کنه حتي صفحه نمايش رتينا رو هم سامسونگ مي سازه ( طراحي و نقشه اپل و ساخت سامسونگ ) 2- اپل و نوکيا و باداي سامسونگ و.,0
13543,سازنده سيستم عامل خودشون هستند نه فقط نوکيا 3 - شرکت ها هم کار منتاژ رو بر عهده دارند و هم کار بسيار مشکل طراحي بدنه و داخل گوشي نه فقط مونتاژ 4-اين بهترين گوشي بازار نيست از لحاظ دوربين که خيلي خوب نيست از لحاظ سخت افزار هم گوشي هايي مثل نوت 2 از اين بهتره 5 - اين گوشي قطعات سامسونگ رو استفاده نکرده,-1
13544,زيباي دوسـت داشتني .,1
13545,و باز هم تکرار مشکلات در گوشي هاي نکسوس يعني نداشتن شيار کارت حافظه و حافظه داخلي کم,-1
13546,در آينده احتملا مدل LTE و 64GB آن وارد بازار ميشود.,0
13547,مشتاقانه در انتظار اومدن اين گوشي در ديجي کالا هستم..,1
13548,فکر کنم قيمتش از گلگسي اس 3 و وان ايکس پايين تر باشه,0
13549,به جز حافظه کمش و عدم پشتيباني از کارت حافظه واقعا هر چي نگاه ميکنم نميتونم هيچ عيبي ازش بگيرم،  واقعا فوق العادست,1
13550,تمام شرکتهايي که ميشناسين فقط منتاژ کننده ي اين گوشي ها هستند چون گرافيک و سي پي يو و سيستم عامل براي شرکت هاي ديگه هستند و فقط nokia تنها توليد کننده ي سيستم عامل توي شرکت هاي گوشي سازي هستش.,0
13551,اين گوشي همون قطعاتي رو استفاده کرده که سامسونگ و بقيه شرکت ها استفاده ميکنه پس افراطي نباشين اين بهترين گوشي موجود در بازاره.,1
13552,بايد خدمت دوستان عزيز عرض کنم که هرکس نظر خودش را دارد و بنده به نظر شما احترام ميذارم!,0
13553,ولي صفحه ي نمايش iphone 5 حتي نسبت به iphone 4 نيز بهتر شده و همچنين از تراکم پيکسل بالاي 326ppi بهره ميبرد پس اگر بخواهيم عادلانه قضاوت کنيم iphone 5 بهتره.,1
13554,در ضمن دوربين اين گوشي بسيار عالي عمل ميکند!,1
13555,من خودم با اين گوشي در تاريکي عکس گرفتم و اين گوشي به خوبي از پس آن ها برآمد!,1
13556,همچنين ميتوانيد به نقد و بررسي ديجي کالا نيز مراجعه کنيد!,0
13557,در ضمن اين گوشي فقط 8 و 16 گيگابايت را در اختيارتان ميگذارد که بيشترين آن،  کمترين iphone 5 است!,-1
13558,همه چيزش عاليه!,1
13559,اگه نسخه 8 گيگش،  6گيگ در دسترس کاربر باشه من مشکلي باهاش ندارم.,1
13560,اما براي بعضي افراد 16گيگ هم کمه،  مطمئنا در آينده 32گيگشم مياد.,-1
13561,اگه نسبت تصويرش هم 16:9 بود به نظرم بهتر بود ولي براي وبگردي نسبت 15:9 بهتره.,0
13562,فقط ميمونه کيفيت صدا و دوربينش،  که بايد مشخص بشه،  بقيه موارد هم که امتحانشونو پيش کارشناس ها پس دادند.,0
13563,سخت افزار عالي  طراحي زيبا  اما نکسوس 3 بخاطر اندازه lcd فکرکنم بهتر بود چون اين يکي يکم بزرگه نميدونم ميشه با يه دست راحت باهاش کار کرد.,1
13564,اما باز هم خوبه بستگي به قيمتش داره اگه سر به فلک نکشه تو ايران خيلي خوبه,1
13565,اگه يکم تحقيق کنيد و بنچ مارکشو ببينيد متوجه ميشين s3 با چهار هسته اي که داره تنها نصفه قدرته cpu اين گوشي رو داره .,0
13566,"به همه ي دوستانم پيشنهاد ميکنم وقتي اومد بگيرنش چون از s3 , htc one و .",1
13567,بهتره .,1
13568,در عوض نسبت تصوير آيفون 5 نامناسبه،  قيمتش 4.5 برابر اين هست!,-1
13569,از امکانات به روز گوگل و ال جي برخوردار نيست،  نقشه هاش مشکل داره،  بدنه آيفون 5 زود خش ميشه،  امکاناتي که قرار بود روش باشه مثل پخش فيلم در هوا روش نيست،  پشتيباني و کاربردش تو ايران نامناسبه،  گرافيکش پايين تره و صفحه نمايشش کيفيت پايين تري داره،  در عکس هاي داراي نور متوسط به بالا عکس ها رو بنفش ميندازه و .,-1
13570,شما رو نميدونم اما من بين اين سوپر اسمارت فون و اپل و سامسونگ شکي ندارم،  چون قبلا تجربه اسمارت فون هاي ال جي رو داشتم .,0
13571,اندرويد استاد کارهاي نمايشي و و جلب نظره!,1
13572,دقيقا بر عکس اپل که روي چيزاي کاربردي مثل وزن .,0
13573,ضخامت .,0
13574,دوربين و..,0
13575,انرژي مصرف ميکنه!,0
13576,ولي همونطور که ميبينيم امکاناتي که تو اين گوشي استفاده شده مثل پردازنده ي 4 هسته اي( که ديديم اپل با پردازنده ي دو هسته اي آيفون 5 همه ي چهار هسته اي ها رو شکست داد پس فقط نميتوان به اعداد و ارقام توجه داشت).,-1
13577,همچنين اندازه ي بزرگ(که دزديدن آن را آسانتر و نگه داشتن آن را در يک دست سختتر ميکند در حالي که نگه داشتن آيفون در يک دست بسيار آسان و دلنشين است).,-1
13578,شارژ بي سيم(که يک تکنولوژي تازه محسوب نميشود و آن را در لوميا 920 نوکيا هم ديده بوديم) خلاصه من iphone 4s که محصول يک سال پيش شرکت اپل است را به محصول چند روز پيش گوگل و الجي ترجيح ميدهم!,-1
13579,براي سخت افزار خوب  پشتيباني نرم افزاري عالي  قيمت بسيار ايده آل (البته به غير از ايران با اين وضع ارز!,1
13580,)  امتياز 10 حقشه با يکمي چشم پوشي از ايراداي جزئيش.,1
13581,فوق العاده است فقط اي کاش نسخه 32g داشت يا اينکه از micro sd پشتيباني ميکرد ولي امکانات جديد android 4.2 جالب و خوبه,1
13582,عاشق ال جيم هرچي که بسازه ولي با طراحي اين گوشي مشکل دارم.,0
13583,اگه اسم ال جي پشتش نبود واسه خريدش شکي نمي کردم ولي حالا بايد بيشتر فکر کرد روش.,-1
13584,• طراحی و ساختاز لحاظ طراحی،  Nexus 4 شباهت زیادی با عضو قبلی خانواده گوشی‌های نکسوس یعنی Samsung Galaxy Nexus دارد اما لبه های گوشی انحنای کمتری دارند.,0
13585,ظاهر گوشی بسیار زیباست و پشت آن همانند گوشی LG Optimus G به یک بافت هولوگرافیک مزین شده است که ظاهر فوق‌العاده زیبایی به آن داده است.,1
13586,مواد اولیه به کار رفته در ساخت Nexus 4 از کیفیت بالاتری نسبت به Galaxy Nexus برخوردارند.,1
13587,در قسمت جلو و پشت گوشی دو لایه از شیشه ضد خش Gorilla Glass قرار دارند.,1
13588,متاسفانه این شیشه ای بودن قاب پشتی گوشی باعث می‌شود که کاملا مستعد جذب اثر انگشت باشد.,-1
13589,به همین دلیل لازم است که گوشی را مرتبا تمیز کنید.,-1
13590,به علاوه شیشه استفاده شده در قاب پشتی گوشی،  استحکام بالایی در برابر ضربه نداشته و به همین دلیل کاربران Nexus 4 باید در نگهداری از آن بیشتر دقت کنند.,-1
13591,در مجموع،  به جز قاب پشتی،  Nexus 4 از استحکام بسیار بالایی برخوردار است و هنگامی که آن را در دست می‌گیرید حس در دست گرفتن یک گوشی پلاستیکی بی کیفیت (همانند Galaxy Nexus) به شما منتقل نخواهد شد.,1
13592,در بالای صفحه نمایش دوربین دوم 1.3 مگاپیکسلی با قابلیت فیلم‌برداری HD به همراه سنسورهای دستگاه قرار دارند و در پایین صفحه نمایش تنها نشانگر LED مربوط به پیغام‌ها وجود دارد.,0
13593,همانند Galaxy Nexus،  این گوشی نیز دارای کلیدهای سخت افزاری کنترلی نبوده و از کلیدهای نرم افزاری استفاده می‌کند.,0
13594,در لبه سمت چپ،  کلیدهای کم و زیاد کردن صدا،  در بالا جک هدفون 3.5 میلی‌متری،  در سمت راست کلید پاور و نهایتا در لبه پایینی گوشی،  پورت microUSB قرار دارد.,0
13595,در پشت نیز لنز دوربین 8 مگاپیکسلی در کنار فلاش LED و یک لوگوی بزرگ nexus قرار دارد.,0
13596,• صفحه نمایشNexus 4 از یک صفحه نمایش عریض 4.7 اینچی با پنل True HD IPS+ استفاده می‌کند.,1
13597,دقت این صفحه نمایش 768x1280 است که تراکم پیکسلی 318ppi را ارائه می‌دهد.,0
13598,این صفحه نمایش،  همان صفحه فوق‌العاده ایست که LG بر روی گوشی Optimus G نیز استفاده کرده بود و به جرات می‌توان گفت که یکی از بهترین و با کیفیت‌ترین صفحات نمایش موجود بر روی گوشی‌های هوشمند است.,1
